sdf,time_fs,probe,E_min_MeV,n_macro,weight_sum,E_weighted_mean_MeV,E_max_MeV,ddn_yield_sum,ddn_yield_per_weight,run_id,a0,thickness_um,gate
0007.sdf,2000.04485,D_rear15,0.0,408.0,649536000000000.0,1.26748922,2.22539404,42752932680.0,6.582072846e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0007.sdf,2000.04485,D_rear20,0.0,7.0,11144000000000.0,1.51011737,1.60969909,1014153057.0,9.100440214e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0008.sdf,2250.01515,D_rear02,0.0,74914.0,1.19263088e+17,0.386671891,1.30721564,616034890700.0,5.165344123e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0008.sdf,2250.01515,D_rear05,0.0,72821.0,1.15931032e+17,0.491074517,1.45560102,1029592651000.0,8.881078977e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0008.sdf,2250.01515,D_rear10,0.0,27368.0,4.3569856e+16,0.781585132,1.96438555,1042015907000.0,2.391598235e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0008.sdf,2250.01515,D_rear15,0.0,2707.0,4309544000000000.0,1.11100678,2.14208592,213970519800.0,4.965038523e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0008.sdf,2250.01515,D_rear20,0.0,46.0,73232000000000.0,1.48113271,2.12817474,6685072337.0,9.128621828e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0009.sdf,2500.03253,D_rear02,0.0,59284.0,9.4380128e+16,0.394822643,1.44131191,518234630700.0,5.490929518e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0009.sdf,2500.03253,D_rear05,0.0,73161.0,1.16472312e+17,0.465996088,1.66114197,934307706200.0,8.021715119e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0009.sdf,2500.03253,D_rear10,0.0,38793.0,6.1758456e+16,0.723660848,1.85263606,1272656613000.0,2.060700179e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0009.sdf,2500.03253,D_rear15,0.0,10238.0,1.6298896e+16,1.00387293,2.17582104,656756410800.0,4.029453349e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0009.sdf,2500.03253,D_rear20,0.0,495.0,788040000000000.0,1.32877884,2.17149414,56469495670.0,7.165815907e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0010.sdf,2750.00283,D_rear02,0.0,44708.0,7.1175136e+16,0.396572579,1.49577629,398217675400.0,5.594898693e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0010.sdf,2750.00283,D_rear05,0.0,65116.0,1.03664672e+17,0.444063424,1.47083595,754334987900.0,7.276683303e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0010.sdf,2750.00283,D_rear10,0.0,46577.0,7.4150584e+16,0.658029599,1.81216513,1254351350000.0,1.691627068e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0010.sdf,2750.00283,D_rear15,0.0,19762.0,3.1461104e+16,0.921247572,2.13246913,1070817193000.0,3.403622433e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0010.sdf,2750.00283,D_rear20,0.0,2569.0,4089848000000000.0,1.20432894,2.07941176,240089301400.0,5.870372235e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0011.sdf,3000.0202,D_rear02,0.0,32595.0,5.189124e+16,0.394124747,1.37538834,286391188900.0,5.519066203e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0011.sdf,3000.0202,D_rear05,0.0,53767.0,8.5597064e+16,0.425583351,1.58565149,573618012700.0,6.701374859e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0011.sdf,3000.0202,D_rear10,0.0,49617.0,7.8990264e+16,0.598031451,1.69574446,1089419819000.0,1.3791824e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0011.sdf,3000.0202,D_rear15,0.0,27287.0,4.3440904e+16,0.847431078,2.21859332,1250073279000.0,2.877641033e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0011.sdf,3000.0202,D_rear20,0.0,8384.0,1.3347328e+16,1.0918386,2.23190691,644155985200.0,4.82610441e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0012.sdf,3250.03758,D_rear02,0.0,23138.0,3.6835696e+16,0.384829971,1.41934394,190026222700.0,5.158752062e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0012.sdf,3250.03758,D_rear05,0.0,41949.0,6.6782808e+16,0.409229641,1.56195619,410588681800.0,6.148119465e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0012.sdf,3250.03758,D_rear10,0.0,49052.0,7.8090784e+16,0.542641973,1.72784292,875493599100.0,1.121122819e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0012.sdf,3250.03758,D_rear15,0.0,32212.0,5.1281504e+16,0.765385638,1.94780964,1189621865000.0,2.319787394e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0012.sdf,3250.03758,D_rear20,0.0,15390.0,2.450088e+16,0.999012861,2.31125684,984873674300.0,4.019748165e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0013.sdf,3500.00788,D_rear02,0.0,15940.0,2.537648e+16,0.370127653,1.11309687,118455956400.0,4.667942774e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0013.sdf,3500.00788,D_rear05,0.0,31992.0,5.0931264e+16,0.390599191,1.33706421,279401838600.0,5.485861074e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0013.sdf,3500.00788,D_rear10,0.0,44768.0,7.1270656e+16,0.492732784,1.66463061,648905550300.0,9.104806757e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0013.sdf,3500.00788,D_rear15,0.0,34226.0,5.4487792e+16,0.690043646,2.03914392,1014471906000.0,1.861833391e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0013.sdf,3500.00788,D_rear20,0.0,20737.0,3.3013304e+16,0.914364855,2.2164761,1109528967000.0,3.360854059e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0014.sdf,3750.02525,D_rear02,0.0,11388.0,1.8129696e+16,0.351387963,1.32913911,74289680890.0,4.097679348e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0014.sdf,3750.02525,D_rear05,0.0,23827.0,3.7932584e+16,0.37453549,1.42270924,187704857000.0,4.948380447e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0014.sdf,3750.02525,D_rear10,0.0,38582.0,6.1422544e+16,0.455315283,1.58448417,468461614700.0,7.626867664e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0014.sdf,3750.02525,D_rear15,0.0,34215.0,5.447028e+16,0.620392401,1.78972064,803746236600.0,1.475568395e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0014.sdf,3750.02525,D_rear20,0.0,23457.0,3.7343544e+16,0.827944921,2.14166626,1016687023000.0,2.722524201e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0015.sdf,4000.04263,D_rear02,0.0,8283.0,1.3186536e+16,0.334921859,1.11428474,47540872250.0,3.605258595e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0015.sdf,4000.04263,D_rear05,0.0,17316.0,2.7567072e+16,0.355829854,1.33639436,119535257200.0,4.336160807e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0015.sdf,4000.04263,D_rear10,0.0,32286.0,5.1399312e+16,0.419018324,1.44594945,324906309500.0,6.321219037e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0015.sdf,4000.04263,D_rear15,0.0,33134.0,5.2749328e+16,0.55808016,1.60565764,616265580700.0,1.168290866e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0015.sdf,4000.04263,D_rear20,0.0,25043.0,3.9868456e+16,0.743214901,1.94155767,857103688400.0,2.149829149e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0016.sdf,4250.01293,D_rear02,0.0,5943.0,9461256000000000.0,0.320573757,0.959696631,30432779220.0,3.216568627e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0016.sdf,4250.01293,D_rear05,0.0,12295.0,1.957364e+16,0.338942425,1.36580835,74684974750.0,3.815589474e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0016.sdf,4250.01293,D_rear10,0.0,26224.0,4.1748608e+16,0.386790681,1.4846709,220087351500.0,5.271729097e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0016.sdf,4250.01293,D_rear15,0.0,30258.0,4.8170736e+16,0.503430358,1.53783125,446888897400.0,9.277186411e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0016.sdf,4250.01293,D_rear20,0.0,25227.0,4.0161384e+16,0.673464498,1.71980297,696888705500.0,1.735220842e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0017.sdf,4500.03031,D_rear02,0.0,4311.0,6863112000000000.0,0.305606014,0.951383089,19403833100.0,2.827264527e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0017.sdf,4500.03031,D_rear05,0.0,9284.0,1.4780128e+16,0.32168693,1.05254074,49417198650.0,3.343489221e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0017.sdf,4500.03031,D_rear10,0.0,20594.0,3.2785648e+16,0.362411995,1.35751262,148498998500.0,4.529390376e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0017.sdf,4500.03031,D_rear15,0.0,26786.0,4.2643312e+16,0.459132542,1.67720835,322780667100.0,7.569315138e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0017.sdf,4500.03031,D_rear20,0.0,24026.0,3.8249392e+16,0.611583194,1.73827931,535601811400.0,1.400288432e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0018.sdf,4750.00061,D_rear02,0.0,3252.0,5177184000000000.0,0.294451024,0.85215098,13209777000.0,2.55153709e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0018.sdf,4750.00061,D_rear05,0.0,6820.0,1.085744e+16,0.310881418,1.06281647,33111241580.0,3.049636156e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0018.sdf,4750.00061,D_rear10,0.0,16285.0,2.592572e+16,0.339442295,1.28776781,98832872220.0,3.812155351e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0018.sdf,4750.00061,D_rear15,0.0,23066.0,3.6721072e+16,0.420803585,1.41927815,226767258100.0,6.17539864e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0018.sdf,4750.00061,D_rear20,0.0,23053.0,3.6700376e+16,0.551677271,1.74103288,408298205200.0,1.112517771e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0019.sdf,5000.01798,D_rear02,0.0,2407.0,3831944000000000.0,0.282276328,0.840679896,8701018786.0,2.270653952e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0019.sdf,5000.01798,D_rear05,0.0,5081.0,8088952000000000.0,0.292484826,0.961793462,20931665640.0,2.587685728e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0019.sdf,5000.01798,D_rear10,0.0,12568.0,2.0008256e+16,0.316927367,1.16144397,63881133150.0,3.192738695e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0019.sdf,5000.01798,D_rear15,0.0,19456.0,3.0973952e+16,0.388671955,1.30767056,158876166300.0,5.129347597e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0019.sdf,5000.01798,D_rear20,0.0,21204.0,3.3756768e+16,0.504443303,1.45086298,305881638100.0,9.061342547e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0020.sdf,5250.03536,D_rear02,0.0,1784.0,2840128000000000.0,0.278454105,0.890256917,6228842291.0,2.193155481e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0020.sdf,5250.03536,D_rear05,0.0,3913.0,6229496000000000.0,0.283761027,0.8726165,14841531330.0,2.38246101e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0020.sdf,5250.03536,D_rear10,0.0,9728.0,1.5486976e+16,0.300842364,1.09384033,43604515990.0,2.815560377e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0020.sdf,5250.03536,D_rear15,0.0,16267.0,2.5897064e+16,0.358934222,1.35038093,110494988800.0,4.266699453e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0020.sdf,5250.03536,D_rear20,0.0,19122.0,3.0442224e+16,0.458058356,1.57356368,221207965800.0,7.266485056e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0021.sdf,5500.00566,D_rear02,0.0,1388.0,2209696000000000.0,0.271387333,0.800448569,4484755709.0,2.029580408e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0021.sdf,5500.00566,D_rear05,0.0,2931.0,4666152000000000.0,0.271141319,0.816096368,9750574111.0,2.089639195e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0021.sdf,5500.00566,D_rear10,0.0,7343.0,1.1690056e+16,0.287828693,1.00081906,29327432710.0,2.508750404e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0021.sdf,5500.00566,D_rear15,0.0,13504.0,2.1498368e+16,0.334142066,1.15626196,76169980350.0,3.543058727e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0021.sdf,5500.00566,D_rear20,0.0,16492.0,2.6255264e+16,0.421557549,1.40073963,157751606800.0,6.00838014e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0022.sdf,5750.02303,D_rear02,0.0,1031.0,1641352000000000.0,0.262554665,0.769970665,3024555260.0,1.84272189e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0022.sdf,5750.02303,D_rear05,0.0,2227.0,3545384000000000.0,0.264441508,0.93376141,7012003822.0,1.977784021e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0022.sdf,5750.02303,D_rear10,0.0,5697.0,9069624000000000.0,0.278022094,0.934489578,20354047800.0,2.244199737e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0022.sdf,5750.02303,D_rear15,0.0,11127.0,1.7714184e+16,0.314624144,1.16960463,54232000880.0,3.0615015e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0022.sdf,5750.02303,D_rear20,0.0,14681.0,2.3372152e+16,0.38853405,1.3310092,115946443200.0,4.960880076e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0023.sdf,6000.04041,D_rear02,0.0,749.0,1192408000000000.0,0.259355252,0.935664932,2154072687.0,1.80648963e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0023.sdf,6000.04041,D_rear05,0.0,1783.0,2838536000000000.0,0.257918875,0.796219904,5221073245.0,1.839354246e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0023.sdf,6000.04041,D_rear10,0.0,4566.0,7269072000000000.0,0.264209536,1.07974387,14401795110.0,1.9812426e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0023.sdf,6000.04041,D_rear15,0.0,8871.0,1.4122632e+16,0.29765498,1.14171385,37478533850.0,2.653792427e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0023.sdf,6000.04041,D_rear20,0.0,12684.0,2.0192928e+16,0.360646186,1.14793142,83832512730.0,4.151577856e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_3um_20260706_r001,10.0,3.0,allE
0000.sdf,250.017375,D_rear02,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0000.sdf,250.017375,D_rear05,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0000.sdf,250.017375,D_rear10,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0000.sdf,250.017375,D_rear15,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0000.sdf,250.017375,D_rear20,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0001.sdf,500.034751,D_rear02,0.0,27.0,42984000000000.0,0.556000946,0.663559148,400213437.3,9.310753706e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0001.sdf,500.034751,D_rear05,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0001.sdf,500.034751,D_rear10,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0001.sdf,500.034751,D_rear15,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0001.sdf,500.034751,D_rear20,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0002.sdf,750.005051,D_rear02,0.0,5286.0,8415312000000000.0,0.40669366,0.861078075,38895601840.0,4.622003538e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0002.sdf,750.005051,D_rear05,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0002.sdf,750.005051,D_rear10,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0002.sdf,750.005051,D_rear15,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0002.sdf,750.005051,D_rear20,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0003.sdf,1000.02243,D_rear02,0.0,34454.0,5.4850768e+16,0.368892088,1.35594375,221608350600.0,4.040205064e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0003.sdf,1000.02243,D_rear05,0.0,788.0,1254496000000000.0,0.985670933,1.56990233,45454333050.0,3.623314307e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0003.sdf,1000.02243,D_rear10,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0003.sdf,1000.02243,D_rear15,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0003.sdf,1000.02243,D_rear20,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0004.sdf,1250.0398,D_rear02,0.0,67721.0,1.07811832e+17,0.400950433,1.22749244,561928558700.0,5.212123273e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0004.sdf,1250.0398,D_rear05,0.0,10272.0,1.6353024e+16,0.823323814,1.87900129,417285508500.0,2.551732991e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0004.sdf,1250.0398,D_rear10,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0004.sdf,1250.0398,D_rear15,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0004.sdf,1250.0398,D_rear20,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0005.sdf,1500.0101,D_rear02,0.0,99389.0,1.58227288e+17,0.450948982,1.47059009,1151184182000.0,7.275509785e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0005.sdf,1500.0101,D_rear05,0.0,38693.0,6.1599256e+16,0.746227087,1.83139418,1303120532000.0,2.115480959e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0005.sdf,1500.0101,D_rear10,0.0,1200.0,1910400000000000.0,1.63174934,2.7593808,208238854700.0,0.0001090027506,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0005.sdf,1500.0101,D_rear15,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0005.sdf,1500.0101,D_rear20,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0006.sdf,1750.02748,D_rear02,0.0,122723.0,1.95375016e+17,0.499389481,1.5802968,1872902008000.0,9.586189915e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0006.sdf,1750.02748,D_rear05,0.0,65836.0,1.04810912e+17,0.724097111,2.22037685,2162305363000.0,2.063053666e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0006.sdf,1750.02748,D_rear10,0.0,8058.0,1.2828336e+16,1.3558161,2.75124318,973613609700.0,7.589554948e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0006.sdf,1750.02748,D_rear15,0.0,218.0,347056000000000.0,2.21200253,3.09194383,70276344570.0,0.0002024928097,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0006.sdf,1750.02748,D_rear20,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0007.sdf,2000.04485,D_rear02,0.0,121864.0,1.94007488e+17,0.532660286,1.86203991,2211068973000.0,1.139682285e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0007.sdf,2000.04485,D_rear05,0.0,91022.0,1.44907024e+17,0.712110988,2.23453053,2996800314000.0,2.068084922e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0007.sdf,2000.04485,D_rear10,0.0,26927.0,4.2867784e+16,1.17739785,2.54648138,2463573547000.0,5.746911356e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0007.sdf,2000.04485,D_rear15,0.0,2174.0,3461008000000000.0,1.82665354,3.00128722,481477388900.0,0.0001391147865,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0007.sdf,2000.04485,D_rear20,0.0,36.0,57312000000000.0,2.59430827,3.19721606,15943280900.0,0.0002781839911,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0008.sdf,2250.01515,D_rear02,0.0,104143.0,1.65795656e+17,0.554634523,1.90677457,2109201331000.0,1.272169236e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0008.sdf,2250.01515,D_rear05,0.0,103167.0,1.64241864e+17,0.689352554,2.12205378,3253100799000.0,1.980676985e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0008.sdf,2250.01515,D_rear10,0.0,46652.0,7.4269984e+16,1.07251641,2.60984692,3582294529000.0,4.82334092e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0008.sdf,2250.01515,D_rear15,0.0,9930.0,1.580856e+16,1.57654726,3.15602886,1654326681000.0,0.0001046475252,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
