FILE,/publicfs10/fs10-m9/home/m9s003861/pic/no5_dd_li_tpr/runs/pic3d_stage1_source_diag3000fs_finalrestart_2000x250x250_a0_10_t_3um_20260704_r001/Data/0004.sdf,time_s,1.2500403566821175e-12,step,25622,nblocks,20
BLOCK,1,id,run_info,name,Run_info,type,7,datatype,8,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,2,id,cpu_rank,name,CPUs/Original rank,type,20,datatype,1,ndims,3,nelements,0,data_length,148,mesh,,dims,31,3,3
BLOCK,3,id,elapsed_time,name,Wall-time,type,5,datatype,4,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,4,id,grid/deuteron_en/deuteron,name,Grid/deuteron_en/deuteron,type,1,datatype,4,ndims,1,nelements,1000,data_length,8000,mesh,,dims,1000
BLOCK,5,id,deuteron_en/deuteron,name,dist_fn/deuteron_en/deuteron,type,3,datatype,4,ndims,1,nelements,1000,data_length,8000,mesh,grid/deuteron_en/deuteron,dims,1000
BLOCK,6,id,D_rear02,name,Grid/Probe/D_rear02,type,2,datatype,4,ndims,3,nelements,111260,data_length,2670240,mesh,,dims,111260,111260,111260
BLOCK,7,id,D_rear02/Px,name,D_rear02/Px,type,4,datatype,4,ndims,1,nelements,111260,data_length,890080,mesh,D_rear02,dims,111260
BLOCK,8,id,D_rear02/Py,name,D_rear02/Py,type,4,datatype,4,ndims,1,nelements,111260,data_length,890080,mesh,D_rear02,dims,111260
BLOCK,9,id,D_rear02/Pz,name,D_rear02/Pz,type,4,datatype,4,ndims,1,nelements,111260,data_length,890080,mesh,D_rear02,dims,111260
BLOCK,10,id,D_rear02/weight,name,D_rear02/weight,type,4,datatype,4,ndims,1,nelements,111260,data_length,890080,mesh,D_rear02,dims,111260
BLOCK,11,id,D_rear05,name,Grid/Probe/D_rear05,type,2,datatype,4,ndims,3,nelements,6092,data_length,146208,mesh,,dims,6092,6092,6092
BLOCK,12,id,D_rear05/Px,name,D_rear05/Px,type,4,datatype,4,ndims,1,nelements,6092,data_length,48736,mesh,D_rear05,dims,6092
BLOCK,13,id,D_rear05/Py,name,D_rear05/Py,type,4,datatype,4,ndims,1,nelements,6092,data_length,48736,mesh,D_rear05,dims,6092
BLOCK,14,id,D_rear05/Pz,name,D_rear05/Pz,type,4,datatype,4,ndims,1,nelements,6092,data_length,48736,mesh,D_rear05,dims,6092
BLOCK,15,id,D_rear05/weight,name,D_rear05/weight,type,4,datatype,4,ndims,1,nelements,6092,data_length,48736,mesh,D_rear05,dims,6092
BLOCK,16,id,D_rear10,name,Grid/Probe/D_rear10,type,2,datatype,4,ndims,3,nelements,3,data_length,72,mesh,,dims,3,3,3
BLOCK,17,id,D_rear10/Px,name,D_rear10/Px,type,4,datatype,4,ndims,1,nelements,3,data_length,24,mesh,D_rear10,dims,3
BLOCK,18,id,D_rear10/Py,name,D_rear10/Py,type,4,datatype,4,ndims,1,nelements,3,data_length,24,mesh,D_rear10,dims,3
BLOCK,19,id,D_rear10/Pz,name,D_rear10/Pz,type,4,datatype,4,ndims,1,nelements,3,data_length,24,mesh,D_rear10,dims,3
BLOCK,20,id,D_rear10/weight,name,D_rear10/weight,type,4,datatype,4,ndims,1,nelements,3,data_length,24,mesh,D_rear10,dims,3
FILE,/publicfs10/fs10-m9/home/m9s003861/pic/no5_dd_li_tpr/runs/pic3d_stage1_source_diag3000fs_finalrestart_2000x250x250_a0_10_t_3um_20260704_r001/Data/0005.sdf,time_s,1.5000289129089528e-12,step,30746,nblocks,20
BLOCK,1,id,run_info,name,Run_info,type,7,datatype,8,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,2,id,cpu_rank,name,CPUs/Original rank,type,20,datatype,1,ndims,3,nelements,0,data_length,148,mesh,,dims,31,3,3
BLOCK,3,id,elapsed_time,name,Wall-time,type,5,datatype,4,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,4,id,grid/deuteron_en/deuteron,name,Grid/deuteron_en/deuteron,type,1,datatype,4,ndims,1,nelements,1000,data_length,8000,mesh,,dims,1000
BLOCK,5,id,deuteron_en/deuteron,name,dist_fn/deuteron_en/deuteron,type,3,datatype,4,ndims,1,nelements,1000,data_length,8000,mesh,grid/deuteron_en/deuteron,dims,1000
BLOCK,6,id,D_rear02,name,Grid/Probe/D_rear02,type,2,datatype,4,ndims,3,nelements,242962,data_length,5831088,mesh,,dims,242962,242962,242962
BLOCK,7,id,D_rear02/Px,name,D_rear02/Px,type,4,datatype,4,ndims,1,nelements,242962,data_length,1943696,mesh,D_rear02,dims,242962
BLOCK,8,id,D_rear02/Py,name,D_rear02/Py,type,4,datatype,4,ndims,1,nelements,242962,data_length,1943696,mesh,D_rear02,dims,242962
BLOCK,9,id,D_rear02/Pz,name,D_rear02/Pz,type,4,datatype,4,ndims,1,nelements,242962,data_length,1943696,mesh,D_rear02,dims,242962
BLOCK,10,id,D_rear02/weight,name,D_rear02/weight,type,4,datatype,4,ndims,1,nelements,242962,data_length,1943696,mesh,D_rear02,dims,242962
BLOCK,11,id,D_rear05,name,Grid/Probe/D_rear05,type,2,datatype,4,ndims,3,nelements,17609,data_length,422616,mesh,,dims,17609,17609,17609
BLOCK,12,id,D_rear05/Px,name,D_rear05/Px,type,4,datatype,4,ndims,1,nelements,17609,data_length,140872,mesh,D_rear05,dims,17609
BLOCK,13,id,D_rear05/Py,name,D_rear05/Py,type,4,datatype,4,ndims,1,nelements,17609,data_length,140872,mesh,D_rear05,dims,17609
BLOCK,14,id,D_rear05/Pz,name,D_rear05/Pz,type,4,datatype,4,ndims,1,nelements,17609,data_length,140872,mesh,D_rear05,dims,17609
BLOCK,15,id,D_rear05/weight,name,D_rear05/weight,type,4,datatype,4,ndims,1,nelements,17609,data_length,140872,mesh,D_rear05,dims,17609
BLOCK,16,id,D_rear10,name,Grid/Probe/D_rear10,type,2,datatype,4,ndims,3,nelements,156,data_length,3744,mesh,,dims,156,156,156
BLOCK,17,id,D_rear10/Px,name,D_rear10/Px,type,4,datatype,4,ndims,1,nelements,156,data_length,1248,mesh,D_rear10,dims,156
BLOCK,18,id,D_rear10/Py,name,D_rear10/Py,type,4,datatype,4,ndims,1,nelements,156,data_length,1248,mesh,D_rear10,dims,156
BLOCK,19,id,D_rear10/Pz,name,D_rear10/Pz,type,4,datatype,4,ndims,1,nelements,156,data_length,1248,mesh,D_rear10,dims,156
BLOCK,20,id,D_rear10/weight,name,D_rear10/weight,type,4,datatype,4,ndims,1,nelements,156,data_length,1248,mesh,D_rear10,dims,156
FILE,/publicfs10/fs10-m9/home/m9s003861/pic/no5_dd_li_tpr/runs/pic3d_stage1_source_diag3000fs_finalrestart_2000x250x250_a0_10_t_3um_20260704_r001/Data/0006.sdf,time_s,1.6329268104815327e-12,step,33470,nblocks,61
BLOCK,1,id,run_info,name,Run_info,type,7,datatype,8,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,2,id,cpu_rank,name,CPUs/Original rank,type,20,datatype,1,ndims,3,nelements,0,data_length,148,mesh,,dims,31,3,3
BLOCK,3,id,elapsed_time,name,Wall-time,type,5,datatype,4,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,4,id,dt,name,Time increment,type,5,datatype,4,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,5,id,dt_plasma_frequency,name,Plasma frequency timestep restriction,type,5,datatype,4,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,6,id,x_grid_min,name,Minimum grid position,type,5,datatype,4,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,7,id,laser_x_min_phase,name,laser_x_min_phase,type,6,datatype,4,ndims,1,nelements,1,data_length,8,mesh,,dims,1
BLOCK,8,id,time_prev/normal,name,time_prev/normal,type,5,datatype,4,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,9,id,walltime_prev/normal,name,walltime_prev/normal,type,5,datatype,4,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,10,id,nstep_prev/normal,name,nstep_prev/normal,type,5,datatype,1,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,11,id,nppc/electron,name,Particles/Particles Per Cell/electron,type,5,datatype,4,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,12,id,nppc/deuteron,name,Particles/Particles Per Cell/deuteron,type,5,datatype,4,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,13,id,nppc/carbon,name,Particles/Particles Per Cell/carbon,type,5,datatype,4,ndims,1,nelements,0,data_length,0,mesh,,dims,1
BLOCK,14,id,file_prefixes,name,Output File Stem Names,type,6,datatype,6,ndims,2,nelements,32,data_length,32,mesh,,dims,32,1
BLOCK,15,id,file_numbers,name,Output File Sequence Numbers,type,6,datatype,1,ndims,1,nelements,1,data_length,4,mesh,,dims,1
BLOCK,16,id,ex,name,Electric Field/Ex,type,3,datatype,4,ndims,3,nelements,125000000,data_length,1000000000,mesh,grid,dims,2000,250,250
BLOCK,17,id,ey,name,Electric Field/Ey,type,3,datatype,4,ndims,3,nelements,125000000,data_length,1000000000,mesh,grid,dims,2000,250,250
BLOCK,18,id,ez,name,Electric Field/Ez,type,3,datatype,4,ndims,3,nelements,125000000,data_length,1000000000,mesh,grid,dims,2000,250,250
BLOCK,19,id,bx,name,Magnetic Field/Bx,type,3,datatype,4,ndims,3,nelements,125000000,data_length,1000000000,mesh,grid,dims,2000,250,250
BLOCK,20,id,by,name,Magnetic Field/By,type,3,datatype,4,ndims,3,nelements,125000000,data_length,1000000000,mesh,grid,dims,2000,250,250
BLOCK,21,id,bz,name,Magnetic Field/Bz,type,3,datatype,4,ndims,3,nelements,125000000,data_length,1000000000,mesh,grid,dims,2000,250,250
BLOCK,22,id,jx,name,Current/Jx,type,3,datatype,4,ndims,3,nelements,125000000,data_length,1000000000,mesh,grid,dims,2000,250,250
BLOCK,23,id,jy,name,Current/Jy,type,3,datatype,4,ndims,3,nelements,125000000,data_length,1000000000,mesh,grid,dims,2000,250,250
BLOCK,24,id,jz,name,Current/Jz,type,3,datatype,4,ndims,3,nelements,125000000,data_length,1000000000,mesh,grid,dims,2000,250,250
BLOCK,25,id,cpu/electron,name,CPU split/electron,type,20,datatype,2,ndims,1,nelements,0,data_length,4096,mesh,,dims,512
